Customer ID,Customer Name,Email ID,Customer Segment,Address
TW-21025,Tamara Willingham,tamara_willingham@example.com,Home Office,"Plainfield, New Jersey"
CC-12430,Chuck Clark,chuck_clark@example.com,Corporate,"Columbus, Indiana"
BB-10990,Barry Blumstein,barry_blumstein@example.com,Small Business,"Sierra Vista, Arizona"
BB-10990,Barry Blumstein,barry_blumstein@example.com,Small Business,"Sierra Vista, Arizona"
AR-10825,Anthony Rawles,anthony_rawles@example.com,Small Business,"Vancouver, Washington"
AR-10825,Anthony Rawles,anthony_rawles@example.com,Corporate,"Vancouver, Washington"
AR-10825,Anthony Rawles,anthony_rawles@example.com,Corporate,"Vancouver, Washington"
SR-20740,Steven Roelle,steven_roelle@example.com,Consumer,"New York City, New York"
AR-10405,Allen Rosenblatt,allen_rosenblatt@example.com,Corporate,"New York City, New York"
AR-10405,Allen Rosenblatt,allen_rosenblatt@example.com,Corporate,"New York City, New York"
CR-12730,Craig Reiter,craig_reiter@example.com,Corporate,"Columbus, Ohio"
CR-12730,Craig Reiter,craig_reiter@example.com,Home Office,"Columbus, Ohio"
CR-12730,Craig Reiter,craig_reiter@example.com,Home Office,"Columbus, Ohio"
EH-14125,Eugene Hildebrand,eugene_hildebrand@example.com,Corporate,"Aurora, Illinois"
EH-14125,Eugene Hildebrand,eugene_hildebrand@example.com,Corporate,"Aurora, Illinois"
CB-12025,Cassandra Brandow,cassandra_brandow@example.com,Corporate,"Arlington, Texas"
CB-12025,Cassandra Brandow,cassandra_brandow@example.com,Small Business,"Arlington, Texas"
CB-12025,Cassandra Brandow,cassandra_brandow@example.com,Consumer,"Arlington, Texas"
CB-12025,Cassandra Brandow,cassandra_brandow@example.com,Consumer,"Arlington, Texas"
SP-20545,Sibella Parks,sibella_parks@example.com,Corporate,"New York City, New York"
RC-19825,Roy Collins,roy_collins@example.com,Corporate,"Louisville, Kentucky"
TH-21235,Tiffany House,tiffany_house@example.com,Small Business,"Dallas, Texas"
TH-21235,Tiffany House,tiffany_house@example.com,Corporate,"Dallas, Texas"
TH-21235,Tiffany House,tiffany_house@example.com,Corporate,"Dallas, Texas"
RP-19390,Resi PÃ¶lking,resi_pã¶lking@example.com,Corporate,"Cleveland, Ohio"
MO-17800,Meg O'Connel,meg_o'connel@example.com,Consumer,"Chicago, Illinois"
MO-17800,Meg O'Connel,meg_o'connel@example.com,Consumer,"Chicago, Illinois"
MO-17800,Meg O'Connel,meg_o'connel@example.com,Consumer,"Chicago, Illinois"
TD-20995,Tamara Dahlen,tamara_dahlen@example.com,Corporate,"Quincy, Illinois"
RB-19570,Rob Beeghly,rob_beeghly@example.com,Corporate,"Columbus, Indiana"
RB-19570,Rob Beeghly,rob_beeghly@example.com,Corporate,"Columbus, Indiana"
RB-19570,Rob Beeghly,rob_beeghly@example.com,Corporate,"Columbus, Indiana"
CD-11980,Carol Darley,carol_darley@example.com,Corporate,"Tyler, Texas"
CD-11980,Carol Darley,carol_darley@example.com,Corporate,"Tyler, Texas"
CD-11980,Carol Darley,carol_darley@example.com,Small Business,"Tyler, Texas"
CD-11980,Carol Darley,carol_darley@example.com,Small Business,"Tyler, Texas"
DJ-13630,Doug Jacobs,doug_jacobs@example.com,Small Business,"New York City, New York"
DJ-13630,Doug Jacobs,doug_jacobs@example.com,Corporate,"New York City, New York"
DJ-13630,Doug Jacobs,doug_jacobs@example.com,Corporate,"New York City, New York"
GT-14635,Grant Thornton,grant_thornton@example.com,Home Office,"Burlington, North Carolina"
GT-14635,Grant Thornton,grant_thornton@example.com,Home Office,"Burlington, North Carolina"
MC-17845,Michael Chen,michael_chen@example.com,Home Office,"Jackson, Mississippi"
MC-17845,Michael Chen,michael_chen@example.com,Corporate,"Jackson, Mississippi"
MC-17845,Michael Chen,michael_chen@example.com,Corporate,"Jackson, Mississippi"
RA-19285,Ralph Arnett,ralph_arnett@example.com,Corporate,"New York City, New York"
NP-18325,Naresj Patel,naresj_patel@example.com,Corporate,"Waynesboro, Virginia"
NP-18325,Naresj Patel,naresj_patel@example.com,Corporate,"Waynesboro, Virginia"
NP-18325,Naresj Patel,naresj_patel@example.com,Small Business,"Waynesboro, Virginia"
AB-10165,Alan Barnes,alan_barnes@example.com,Small Business,"Los Angeles, California"
AB-10165,Alan Barnes,alan_barnes@example.com,Small Business,"Los Angeles, California"
JO-15550,Jesus Ocampo,jesus_ocampo@example.com,Corporate,"Chester, Pennsylvania"
JO-15550,Jesus Ocampo,jesus_ocampo@example.com,Corporate,"Chester, Pennsylvania"
JO-15550,Jesus Ocampo,jesus_ocampo@example.com,Corporate,"Chester, Pennsylvania"
JO-15550,Jesus Ocampo,jesus_ocampo@example.com,Consumer,"Chester, Pennsylvania"
JO-15550,Jesus Ocampo,jesus_ocampo@example.com,Consumer,"Chester, Pennsylvania"
JO-15550,Jesus Ocampo,jesus_ocampo@example.com,Corporate,"Chester, Pennsylvania"
JO-15550,Jesus Ocampo,jesus_ocampo@example.com,Corporate,"Chester, Pennsylvania"
Dl-13600,Dorris liebe,dorris_liebe@example.com,Corporate,"Cleveland, Ohio"
AS-10285,Alejandro Savely,alejandro_savely@example.com,Corporate,"Seattle, Washington"
JK-15370,Jay Kimmel,jay_kimmel@example.com,Corporate,"Long Beach, California"
BN-11470,Brad Norvell,brad_norvell@example.com,Corporate,"Cary, North Carolina"
BN-11470,Brad Norvell,brad_norvell@example.com,Corporate,"Cary, North Carolina"
BN-11470,Brad Norvell,brad_norvell@example.com,Consumer,"Cary, North Carolina"
DP-13165,David Philippe,david_philippe@example.com,Consumer,"New York City, New York"
DP-13165,David Philippe,david_philippe@example.com,Consumer,"New York City, New York"
DP-13165,David Philippe,david_philippe@example.com,Corporate,"New York City, New York"
TH-21550,Tracy Hopkins,tracy_hopkins@example.com,Corporate,"New York City, New York"
AP-10915,Arthur Prichep,arthur_prichep@example.com,Corporate,"Palm Coast, Florida"
RS-19765,Roland Schwarz,roland_schwarz@example.com,Corporate,"Mount Vernon, New York"
RS-19765,Roland Schwarz,roland_schwarz@example.com,Corporate,"Mount Vernon, New York"
RS-19765,Roland Schwarz,roland_schwarz@example.com,Corporate,"Mount Vernon, New York"
Dl-13600,Dorris liebe,dorris_liebe@example.com,Corporate,"Seattle, Washington"
SV-20365,Seth Vernon,seth_vernon@example.com,Corporate,"Dover, Delaware"
KC-16540,Kelly Collister,kelly_collister@example.com,Corporate,"Newark, Ohio"
CK-12325,Christine Kargatis,christine_kargatis@example.com,Consumer,"Orem, Utah"
CK-12325,Christine Kargatis,christine_kargatis@example.com,Small Business,"Orem, Utah"
RD-19810,Ross DeVincentis,ross_devincentis@example.com,Corporate,"Los Angeles, California"
MP-17965,Michael Paige,michael_paige@example.com,Home Office,"Detroit, Michigan"
MP-17965,Michael Paige,michael_paige@example.com,Home Office,"Detroit, Michigan"
MR-17545,Mathew Reese,mathew_reese@example.com,Small Business,"Philadelphia, Pennsylvania"
SC-20695,Steve Chapman,steve_chapman@example.com,Corporate,"Hialeah, Florida"
JF-15355,Jay Fein,jay_fein@example.com,Corporate,"Austin, Texas"
JF-15355,Jay Fein,jay_fein@example.com,Corporate,"Austin, Texas"
EG-13900,Emily Grady,emily_grady@example.com,Corporate,"Oceanside, New York"
EG-13900,Emily Grady,emily_grady@example.com,Corporate,"Oceanside, New York"
EG-13900,Emily Grady,emily_grady@example.com,Corporate,"Oceanside, New York"
EG-13900,Emily Grady,emily_grady@example.com,Corporate,"Oceanside, New York"
EG-13900,Emily Grady,emily_grady@example.com,Consumer,"Oceanside, New York"
DS-13030,Darrin Sayre,darrin_sayre@example.com,Corporate,"Seattle, Washington"
DS-13030,Darrin Sayre,darrin_sayre@example.com,Home Office,"Seattle, Washington"
DS-13030,Darrin Sayre,darrin_sayre@example.com,Home Office,"Seattle, Washington"
DS-13030,Darrin Sayre,darrin_sayre@example.com,Corporate,"Seattle, Washington"
DS-13030,Darrin Sayre,darrin_sayre@example.com,Corporate,"Seattle, Washington"
DS-13030,Darrin Sayre,darrin_sayre@example.com,Corporate,"Seattle, Washington"
GZ-14470,Gary Zandusky,gary_zandusky@example.com,Home Office,"San Francisco, California"
PO-19195,Phillina Ober,phillina_ober@example.com,Home Office,"Naperville, Illinois"
PO-19195,Phillina Ober,phillina_ober@example.com,Corporate,"Naperville, Illinois"
PO-19195,Phillina Ober,phillina_ober@example.com,Corporate,"Naperville, Illinois"
SS-20875,Sung Shariari,sung_shariari@example.com,Corporate,"Dallas, Texas"
SS-20875,Sung Shariari,sung_shariari@example.com,Home Office,"Dallas, Texas"
SS-20875,Sung Shariari,sung_shariari@example.com,Consumer,"Dallas, Texas"
SS-20875,Sung Shariari,sung_shariari@example.com,Consumer,"Dallas, Texas"
MH-17785,Maya Herman,maya_herman@example.com,Consumer,"San Diego, California"
MH-17785,Maya Herman,maya_herman@example.com,Consumer,"San Diego, California"
PB-19105,Peter BÃ¼hler,peter_bã¼hler@example.com,Corporate,"Evanston, Illinois"
RF-19735,Roland Fjeld,roland_fjeld@example.com,Corporate,"Trenton, Michigan"
RF-19735,Roland Fjeld,roland_fjeld@example.com,Corporate,"Trenton, Michigan"
RF-19735,Roland Fjeld,roland_fjeld@example.com,Consumer,"Trenton, Michigan"
RF-19735,Roland Fjeld,roland_fjeld@example.com,Corporate,"Trenton, Michigan"
YC-21895,Yoseph Carroll,yoseph_carroll@example.com,Consumer,"San Francisco, California"
MS-17830,Melanie Seite,melanie_seite@example.com,Small Business,"Los Angeles, California"
NB-18655,Nona Balk,nona_balk@example.com,Small Business,"Jacksonville, Florida"
DC-13285,Debra Catini,debra_catini@example.com,Consumer,"Cottage Grove, Minnesota"
DC-13285,Debra Catini,debra_catini@example.com,Consumer,"Cottage Grove, Minnesota"
CP-12340,Christine Phan,christine_phan@example.com,Home Office,"New York City, New York"
BF-11020,Barry FranzÃ¶sisch,barry_franzã¶sisch@example.com,Consumer,"Green Bay, Wisconsin"
AR-10510,Andrew Roberts,andrew_roberts@example.com,Corporate,"Los Angeles, California"
JC-16105,Julie Creighton,julie_creighton@example.com,Corporate,"Atlanta, Georgia"
LH-17020,Lisa Hazard,lisa_hazard@example.com,Corporate,"Columbus, Ohio"
CS-12250,Chris Selesnick,chris_selesnick@example.com,Home Office,"Bossier City, Louisiana"
CS-12250,Chris Selesnick,chris_selesnick@example.com,Home Office,"Bossier City, Louisiana"
CS-12250,Chris Selesnick,chris_selesnick@example.com,Home Office,"Bossier City, Louisiana"
CS-12250,Chris Selesnick,chris_selesnick@example.com,Consumer,"Bossier City, Louisiana"
CS-12250,Chris Selesnick,chris_selesnick@example.com,Small Business,"Bossier City, Louisiana"
AJ-10795,Anthony Johnson,anthony_johnson@example.com,Consumer,"Saint Petersburg, Florida"
LE-16810,Laurel Elliston,laurel_elliston@example.com,Consumer,"Arlington, Virginia"
BV-11245,Benjamin Venier,benjamin_venier@example.com,Home Office,"Des Moines, Iowa"
BV-11245,Benjamin Venier,benjamin_venier@example.com,Small Business,"Des Moines, Iowa"
BV-11245,Benjamin Venier,benjamin_venier@example.com,Small Business,"Des Moines, Iowa"
BV-11245,Benjamin Venier,benjamin_venier@example.com,Home Office,"Des Moines, Iowa"
BV-11245,Benjamin Venier,benjamin_venier@example.com,Home Office,"Des Moines, Iowa"
BV-11245,Benjamin Venier,benjamin_venier@example.com,Corporate,"Des Moines, Iowa"
DL-12865,Dan Lawera,dan_lawera@example.com,Corporate,"Cincinnati, Ohio"
NZ-18565,Nick Zandusky,nick_zandusky@example.com,Corporate,"San Francisco, California"
NZ-18565,Nick Zandusky,nick_zandusky@example.com,Corporate,"San Francisco, California"
NZ-18565,Nick Zandusky,nick_zandusky@example.com,Corporate,"San Francisco, California"
NZ-18565,Nick Zandusky,nick_zandusky@example.com,Corporate,"San Francisco, California"
BM-11785,Bryan Mills,bryan_mills@example.com,Small Business,"Columbus, Ohio"
BM-11785,Bryan Mills,bryan_mills@example.com,Corporate,"Columbus, Ohio"
BM-11785,Bryan Mills,bryan_mills@example.com,Corporate,"Columbus, Ohio"
BM-11785,Bryan Mills,bryan_mills@example.com,Corporate,"Columbus, Ohio"
EA-14035,Erin Ashbrook,erin_ashbrook@example.com,Corporate,"Columbia, South Carolina"
CL-12565,Clay Ludtke,clay_ludtke@example.com,Consumer,"Lancaster, California"
LT-17110,Liz Thompson,liz_thompson@example.com,Consumer,"Lancaster, California"
SA-20830,Sue Ann Reed,sue_reed@example.com,Consumer,"Richmond, Virginia"
SA-20830,Sue Ann Reed,sue_reed@example.com,Consumer,"Richmond, Virginia"
SA-20830,Sue Ann Reed,sue_reed@example.com,Consumer,"Richmond, Virginia"
SA-20830,Sue Ann Reed,sue_reed@example.com,Consumer,"Richmond, Virginia"
JK-15730,Joe Kamberova,joe_kamberova@example.com,Home Office,"Asheville, North Carolina"
ES-14020,Erica Smith,erica_smith@example.com,Consumer,"San Francisco, California"
ES-14020,Erica Smith,erica_smith@example.com,Corporate,"San Francisco, California"
RH-19495,Rick Hansen,rick_hansen@example.com,Corporate,"Rochester, Minnesota"
DB-13120,David Bremer,david_bremer@example.com,Corporate,"Rochester, New York"
DB-13120,David Bremer,david_bremer@example.com,Corporate,"Rochester, New York"
DB-13120,David Bremer,david_bremer@example.com,Home Office,"Rochester, New York"
CD-11920,Carlos Daly,carlos_daly@example.com,Home Office,"Lake Elsinore, California"
HW-14935,Helen Wasserman,helen_wasserman@example.com,Home Office,"San Diego, California"
HW-14935,Helen Wasserman,helen_wasserman@example.com,Home Office,"San Diego, California"
HW-14935,Helen Wasserman,helen_wasserman@example.com,Consumer,"New York City, New York"
MC-18130,Mike Caudle,mike_caudle@example.com,Corporate,"Monroe, Louisiana"
GM-14440,Gary McGarr,gary_mcgarr@example.com,Corporate,"San Francisco, California"
RA-19915,Russell Applegate,russell_applegate@example.com,Consumer,"Denver, Colorado"
RA-19915,Russell Applegate,russell_applegate@example.com,Corporate,"Denver, Colorado"
AA-10375,Allen Armold,allen_armold@example.com,Home Office,"Omaha, Nebraska"
AA-10375,Allen Armold,allen_armold@example.com,Corporate,"Omaha, Nebraska"
ZC-21910,Zuschuss Carroll,zuschuss_carroll@example.com,Corporate,"Edmonds, Washington"
ZC-21910,Zuschuss Carroll,zuschuss_carroll@example.com,Corporate,"Edmonds, Washington"
ZC-21910,Zuschuss Carroll,zuschuss_carroll@example.com,Corporate,"Edmonds, Washington"
ZC-21910,Zuschuss Carroll,zuschuss_carroll@example.com,Corporate,"Edmonds, Washington"
PJ-19015,Pauline Johnson,pauline_johnson@example.com,Corporate,"Santa Ana, California"
PJ-19015,Pauline Johnson,pauline_johnson@example.com,Corporate,"Santa Ana, California"
BW-11110,Bart Watters,bart_watters@example.com,Corporate,"Milwaukee, Wisconsin"
DB-13210,Dean Braden,dean_braden@example.com,Small Business,"Philadelphia, Pennsylvania"
CA-12775,Cynthia Arntzen,cynthia_arntzen@example.com,Small Business,"Philadelphia, Pennsylvania"
CA-12775,Cynthia Arntzen,cynthia_arntzen@example.com,Home Office,"Philadelphia, Pennsylvania"
CA-12775,Cynthia Arntzen,cynthia_arntzen@example.com,Home Office,"Philadelphia, Pennsylvania"
CA-12775,Cynthia Arntzen,cynthia_arntzen@example.com,Home Office,"Philadelphia, Pennsylvania"
CA-12775,Cynthia Arntzen,cynthia_arntzen@example.com,Home Office,"Philadelphia, Pennsylvania"
TR-21325,Toby Ritter,toby_ritter@example.com,Corporate,"Belleville, New Jersey"
TR-21325,Toby Ritter,toby_ritter@example.com,Home Office,"Belleville, New Jersey"
PG-18820,Patrick Gardner,patrick_gardner@example.com,Home Office,"San Francisco, California"
PG-18820,Patrick Gardner,patrick_gardner@example.com,Home Office,"San Francisco, California"
GT-14710,Greg Tran,greg_tran@example.com,Small Business,"Lakeville, Minnesota"
GT-14710,Greg Tran,greg_tran@example.com,Small Business,"Lakeville, Minnesota"
GT-14710,Greg Tran,greg_tran@example.com,Small Business,"Lakeville, Minnesota"
JE-15745,Joel Eaton,joel_eaton@example.com,Small Business,"Florence, Kentucky"
JE-15745,Joel Eaton,joel_eaton@example.com,Corporate,"Florence, Kentucky"
JE-15745,Joel Eaton,joel_eaton@example.com,Home Office,"Florence, Kentucky"
JE-15745,Joel Eaton,joel_eaton@example.com,Corporate,"Florence, Kentucky"
JB-15400,Jennifer Braxton,jennifer_braxton@example.com,Corporate,"Tampa, Florida"
JB-15400,Jennifer Braxton,jennifer_braxton@example.com,Corporate,"Tampa, Florida"
JB-15400,Jennifer Braxton,jennifer_braxton@example.com,Small Business,"Tampa, Florida"
LH-17020,Lisa Hazard,lisa_hazard@example.com,Home Office,"Tyler, Texas"
JL-15175,James Lanier,james_lanier@example.com,Corporate,"Columbia, Tennessee"
EB-13705,Ed Braxton,ed_braxton@example.com,Corporate,"Fort Worth, Texas"
BM-11650,Brian Moss,brian_moss@example.com,Corporate,"New York City, New York"
BM-11650,Brian Moss,brian_moss@example.com,Corporate,"New York City, New York"
BM-11650,Brian Moss,brian_moss@example.com,Corporate,"New York City, New York"
EM-14095,Eudokia Martin,eudokia_martin@example.com,Corporate,"Los Angeles, California"
EM-14095,Eudokia Martin,eudokia_martin@example.com,Corporate,"Los Angeles, California"
EM-14095,Eudokia Martin,eudokia_martin@example.com,Corporate,"Los Angeles, California"
EM-14095,Eudokia Martin,eudokia_martin@example.com,Corporate,"Los Angeles, California"
AF-10885,Art Foster,art_foster@example.com,Corporate,"Louisville, Kentucky"
AF-10885,Art Foster,art_foster@example.com,Corporate,"Louisville, Kentucky"
GA-14725,Guy Armstrong,guy_armstrong@example.com,Home Office,"Lorain, Ohio"
CK-12760,Cyma Kinney,cyma_kinney@example.com,Home Office,"Linden, New Jersey"
DP-13105,Dave Poirier,dave_poirier@example.com,Corporate,"Salinas, California"
DP-13105,Dave Poirier,dave_poirier@example.com,Corporate,"Salinas, California"
VD-21670,Valerie Dominguez,valerie_dominguez@example.com,Corporate,"Jackson, Mississippi"
GT-14710,Greg Tran,greg_tran@example.com,Corporate,"New York City, New York"
GT-14710,Greg Tran,greg_tran@example.com,Corporate,"New York City, New York"
BK-11260,Berenike Kampe,berenike_kampe@example.com,Home Office,"New York City, New York"
BK-11260,Berenike Kampe,berenike_kampe@example.com,Corporate,"New York City, New York"
BK-11260,Berenike Kampe,berenike_kampe@example.com,Corporate,"New York City, New York"
SJ-20125,Sanjit Jacobs,sanjit_jacobs@example.com,Corporate,"New Brunswick, New Jersey"
SJ-20125,Sanjit Jacobs,sanjit_jacobs@example.com,Corporate,"New Brunswick, New Jersey"
CM-12445,Chuck Magee,chuck_magee@example.com,Corporate,"San Francisco, California"
CM-12445,Chuck Magee,chuck_magee@example.com,Home Office,"San Francisco, California"
AJ-10795,Anthony Johnson,anthony_johnson@example.com,Home Office,"Jacksonville, Florida"
AJ-10795,Anthony Johnson,anthony_johnson@example.com,Corporate,"Jacksonville, Florida"
AJ-10795,Anthony Johnson,anthony_johnson@example.com,Consumer,"Jacksonville, Florida"
AJ-10780,Anthony Jacobs,anthony_jacobs@example.com,Home Office,"Springfield, Virginia"
AJ-10780,Anthony Jacobs,anthony_jacobs@example.com,Home Office,"Springfield, Virginia"
LS-16945,Linda Southworth,linda_southworth@example.com,Home Office,"Philadelphia, Pennsylvania"
GP-14740,Guy Phonely,guy_phonely@example.com,Small Business,"Lancaster, Pennsylvania"
PK-18910,Paul Knutson,paul_knutson@example.com,Small Business,"Philadelphia, Pennsylvania"
PK-18910,Paul Knutson,paul_knutson@example.com,Small Business,"Philadelphia, Pennsylvania"
TB-21520,Tracy Blumstein,tracy_blumstein@example.com,Corporate,"Concord, New Hampshire"
SM-20005,Sally Matthias,sally_matthias@example.com,Corporate,"New York City, New York"
SM-20005,Sally Matthias,sally_matthias@example.com,Corporate,"New York City, New York"
GA-14725,Guy Armstrong,guy_armstrong@example.com,Corporate,"Charlotte, North Carolina"
CC-12430,Chuck Clark,chuck_clark@example.com,Corporate,"Concord, New Hampshire"
CC-12430,Chuck Clark,chuck_clark@example.com,Home Office,"Concord, New Hampshire"
CC-12430,Chuck Clark,chuck_clark@example.com,Home Office,"Concord, New Hampshire"
AG-10765,Anthony Garverick,anthony_garverick@example.com,Home Office,"Philadelphia, Pennsylvania"
HP-14815,Harold Pawlan,harold_pawlan@example.com,Home Office,"New York City, New York"
HP-14815,Harold Pawlan,harold_pawlan@example.com,Home Office,"New York City, New York"
DK-13090,Dave Kipp,dave_kipp@example.com,Corporate,"Springfield, Virginia"
GZ-14470,Gary Zandusky,gary_zandusky@example.com,Consumer,"San Francisco, California"
PM-19135,Peter McVee,peter_mcvee@example.com,Home Office,"Detroit, Michigan"
LL-16840,Lauren Leatherbury,lauren_leatherbury@example.com,Corporate,"Rochester, New York"
JS-15595,Jill Stevenson,jill_stevenson@example.com,Corporate,"Los Angeles, California"
OT-18730,Olvera Toch,olvera_toch@example.com,Home Office,"San Diego, California"
EL-13735,Ed Ludwig,ed_ludwig@example.com,Home Office,"Columbia, Maryland"
CK-12760,Cyma Kinney,cyma_kinney@example.com,Home Office,"San Francisco, California"
JE-15475,Jeremy Ellison,jeremy_ellison@example.com,Home Office,"New Rochelle, New York"
JE-15475,Jeremy Ellison,jeremy_ellison@example.com,Home Office,"New Rochelle, New York"
TH-21550,Tracy Hopkins,tracy_hopkins@example.com,Home Office,"Detroit, Michigan"
TH-21550,Tracy Hopkins,tracy_hopkins@example.com,Consumer,"Detroit, Michigan"
TH-21550,Tracy Hopkins,tracy_hopkins@example.com,Consumer,"Detroit, Michigan"
PC-18745,Pamela Coakley,pamela_coakley@example.com,Home Office,"San Francisco, California"
PC-18745,Pamela Coakley,pamela_coakley@example.com,Consumer,"San Francisco, California"
HL-15040,Hunter Lopez,hunter_lopez@example.com,Consumer,"Houston, Texas"
MS-17365,Maribeth Schnelling,maribeth_schnelling@example.com,Small Business,"Detroit, Michigan"
GB-14530,George Bell,george_bell@example.com,Consumer,"Auburn, New York"
JR-16210,Justin Ritter,justin_ritter@example.com,Consumer,"Springfield, Ohio"
TD-20995,Tamara Dahlen,tamara_dahlen@example.com,Home Office,"Garland, Texas"
TD-20995,Tamara Dahlen,tamara_dahlen@example.com,Home Office,"Garland, Texas"
DB-13060,Dave Brooks,dave_brooks@example.com,Home Office,"Chicago, Illinois"
LC-17140,Logan Currie,logan_currie@example.com,Home Office,"Los Angeles, California"
LC-17140,Logan Currie,logan_currie@example.com,Home Office,"Los Angeles, California"
LC-17140,Logan Currie,logan_currie@example.com,Corporate,"Los Angeles, California"
PO-18865,Patrick O'Donnell,patrick_o'donnell@example.com,Home Office,"New York City, New York"
PO-18865,Patrick O'Donnell,patrick_o'donnell@example.com,Home Office,"New York City, New York"
PO-18865,Patrick O'Donnell,patrick_o'donnell@example.com,Small Business,"New York City, New York"
BE-11335,Bill Eplett,bill_eplett@example.com,Small Business,"Jackson, Michigan"
BE-11335,Bill Eplett,bill_eplett@example.com,Home Office,"Jackson, Michigan"
BE-11335,Bill Eplett,bill_eplett@example.com,Small Business,"Jackson, Michigan"
SC-20050,Sample Company A,sample_a@example.com,Small Business,"Norwich, Connecticut"
BM-11650,Brian Moss,brian_moss@example.com,Home Office,"Milwaukee, Wisconsin"
BM-11650,Brian Moss,brian_moss@example.com,Corporate,"Milwaukee, Wisconsin"
KL-16555,Kelly Lampkin,kelly_lampkin@example.com,Corporate,"San Antonio, Texas"
KL-16555,Kelly Lampkin,kelly_lampkin@example.com,Corporate,"San Antonio, Texas"
KL-16555,Kelly Lampkin,kelly_lampkin@example.com,Corporate,"San Antonio, Texas"
RW-19630,Rob Williams,rob_williams@example.com,Corporate,"Dallas, Texas"
RW-19630,Rob Williams,rob_williams@example.com,Corporate,"Dallas, Texas"
RC-19825,Roy Collins,roy_collins@example.com,Corporate,"Alexandria, Virginia"
SE-20110,Sanjit Engle,sanjit_engle@example.com,Consumer,"New York City, New York"
SE-20110,Sanjit Engle,sanjit_engle@example.com,Small Business,"New York City, New York"
SE-20110,Sanjit Engle,sanjit_engle@example.com,Corporate,"New York City, New York"
AH-10075,Adam Hart,adam_hart@example.com,Small Business,"New York City, New York"
JM-15535,Jessica Myrick,jessica_myrick@example.com,Corporate,"Philadelphia, Pennsylvania"
JM-15535,Jessica Myrick,jessica_myrick@example.com,Small Business,"Philadelphia, Pennsylvania"
JJ-15760,Joel Jenkins,joel_jenkins@example.com,Consumer,"Springfield, Virginia"
JJ-15760,Joel Jenkins,joel_jenkins@example.com,Corporate,"Springfield, Virginia"
AB-10165,Alan Barnes,alan_barnes@example.com,Corporate,"Toledo, Ohio"
AB-10165,Alan Barnes,alan_barnes@example.com,Corporate,"Toledo, Ohio"
AB-10165,Alan Barnes,alan_barnes@example.com,Corporate,"Toledo, Ohio"
RK-19300,Ralph Kennedy,ralph_kennedy@example.com,Corporate,"Philadelphia, Pennsylvania"
CG-12040,Catherine Glotzbach,catherine_glotzbach@example.com,Consumer,"Philadelphia, Pennsylvania"
CG-12040,Catherine Glotzbach,catherine_glotzbach@example.com,Corporate,"Philadelphia, Pennsylvania"
CG-12040,Catherine Glotzbach,catherine_glotzbach@example.com,Consumer,"Philadelphia, Pennsylvania"
CG-12040,Catherine Glotzbach,catherine_glotzbach@example.com,Corporate,"Philadelphia, Pennsylvania"
RA-19885,Ruben Ausman,ruben_ausman@example.com,Corporate,"Farmington, New Mexico"
RP-19270,Rachel Payne,rachel_payne@example.com,Corporate,"Riverside, California"
RP-19270,Rachel Payne,rachel_payne@example.com,Corporate,"Riverside, California"
KC-16255,Karen Carlisle,karen_carlisle@example.com,Small Business,"San Francisco, California"
RW-19630,Rob Williams,rob_williams@example.com,Corporate,"Torrance, California"
RW-19630,Rob Williams,rob_williams@example.com,Corporate,"Torrance, California"
JL-15850,John Lucas,john_lucas@example.com,Corporate,"Seattle, Washington"
JL-15850,John Lucas,john_lucas@example.com,Corporate,"Seattle, Washington"
JL-15850,John Lucas,john_lucas@example.com,Small Business,"Seattle, Washington"
CA-12775,Cynthia Arntzen,cynthia_arntzen@example.com,Small Business,"Mesa, Arizona"
RB-19795,Ross Baird,ross_baird@example.com,Small Business,"Philadelphia, Pennsylvania"
RB-19795,Ross Baird,ross_baird@example.com,Home Office,"Philadelphia, Pennsylvania"
RB-19795,Ross Baird,ross_baird@example.com,Home Office,"Philadelphia, Pennsylvania"
RB-19795,Ross Baird,ross_baird@example.com,Home Office,"Philadelphia, Pennsylvania"
RB-19795,Ross Baird,ross_baird@example.com,Corporate,"Philadelphia, Pennsylvania"
KH-16360,Katherine Hughes,katherine_hughes@example.com,Corporate,"Philadelphia, Pennsylvania"
GH-14665,Greg Hansen,greg_hansen@example.com,Home Office,"Round Rock, Texas"
GH-14665,Greg Hansen,greg_hansen@example.com,Home Office,"Round Rock, Texas"
SW-20275,Scott Williamson,scott_williamson@example.com,Small Business,"Jackson, Mississippi"
JA-15970,Joseph Airdo,joseph_airdo@example.com,Consumer,"Phoenix, Arizona"
JA-15970,Joseph Airdo,joseph_airdo@example.com,Small Business,"Phoenix, Arizona"
JA-15970,Joseph Airdo,joseph_airdo@example.com,Corporate,"Phoenix, Arizona"
DL-12925,Daniel Lacy,daniel_lacy@example.com,Small Business,"Oceanside, California"
LW-16990,Lindsay Williams,lindsay_williams@example.com,Home Office,"San Francisco, California"
TB-21190,Thomas Brumley,thomas_brumley@example.com,Small Business,"Fayetteville, Arkansas"
CV-12805,Cynthia Voltz,cynthia_voltz@example.com,Corporate,"San Francisco, California"
MS-17365,Maribeth Schnelling,maribeth_schnelling@example.com,Home Office,"Boca Raton, Florida"
BS-11800,Bryan Spruell,bryan_spruell@example.com,Corporate,"New York City, New York"
BS-11800,Bryan Spruell,bryan_spruell@example.com,Small Business,"New York City, New York"
BS-11800,Bryan Spruell,bryan_spruell@example.com,Small Business,"New York City, New York"
